yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
200101,1366.01,16.171666666666663,48.480000000000004,0.15044966622190453,0.051500000000000004,0.07150000000000001,0.0793,0.0562,-0.003192590836437121,0.0054,0.006321839080459801,0.0005,0.0359,0.004941047714,-0.0015650504,0.032375,0.031555
200102,1239.94,16.072333333333333,46.96000000000001,0.15607009127121954,0.048799999999999996,0.071,0.0787,0.0549,-0.006855720529202608,0.0038,0.003997715591090856,0.0191,0.0127,0.00252844686,-0.0022728464,-0.090952,-0.092131
200103,1160.33,15.972999999999999,45.440000000000005,0.1331135514482312,0.044199999999999996,0.0698,0.0784,0.0559,-0.0052134443887948585,0.0042,0.0022753128555175195,-0.0074,-0.0029,0.007139632405000001,-0.0018640665,-0.063706,-0.064587
200104,1249.46,15.877333333333333,42.55666666666667,0.12249690060368182,0.0387,0.07200000000000001,0.08070000000000001,0.0593,-0.002543025511011858,0.0039000000000000003,0.0039727582292850006,-0.0313,-0.0128,0.007426209725,-0.0010245789,0.077825,0.076981
200105,1255.82,15.781666666666666,39.67333333333333,0.120510187998605,0.0362,0.0729,0.08070000000000001,0.0594,-0.00024828572675928936,0.0032,0.0045223289994347216,0.0037,0.0132,0.002536247072,-0.0011840987,0.00687,0.00533
200106,1224.42,15.686,36.79,0.12520943283134334,0.0349,0.0718,0.0797,0.059,0.005040754504167141,0.0028000000000000004,0.0016882386043894915,0.0085,0.0055,0.001508369233,-0.0015922058,-0.024506,-0.025183
200107,1211.23,15.702666666666666,33.96333333333333,0.12496658328228791,0.0351,0.0713,0.0797,0.0561,0.00791383668625664,0.003,-0.002808988764044895,0.0376,0.0361,0.0028995945080000003,-0.0020270501,-0.009317,-0.010248
200108,1133.58,15.719333333333335,31.136666666666663,0.13216414381465613,0.0336,0.0702,0.0785,0.0546,0.009918320763664635,0.0031,0.0,0.0206,0.0156,0.0022214854740000007,-0.0026412673,-0.063435,-0.064933
200109,1040.94,15.736,28.31,0.14862858821556416,0.0264,0.0717,0.0803,0.0542,0.008652733962339634,0.0028000000000000004,0.004507042253521165,0.0081,-0.0152,0.0071675871149999995,-0.001822915,-0.080361,-0.081352
200110,1059.78,15.737333333333336,27.10333333333333,0.14490139957107073,0.0216,0.0703,0.0791,0.0506,0.010749273649279025,0.0022,-0.0033651149747617737,0.0464,0.0437,0.0032497575220000008,-0.0013347395,0.01954,0.018546
200111,1139.45,15.738666666666667,25.89666666666667,0.13348136666603183,0.0187,0.0697,0.0781,0.0553,0.011161766529925211,0.0017000000000000001,-0.0016882386043892694,-0.0471,-0.0188,0.002189351207,-0.0010598798,0.078787,0.077259
200112,1148.08,15.74,24.69,0.1312178459137877,0.0169,0.0677,0.0805,0.0575,0.013466789150058887,0.0015,-0.003945885005637084,-0.0183,-0.009,0.0017979546380000003,-0.0013361672,0.009051,0.007849
200201,1130.2,15.736666666666668,24.693333333333335,0.1325605486679537,0.0165,0.0655,0.0787,0.0569,0.011193294539452404,0.0014000000000000002,0.002263723825693287,0.013800000000000002,0.0175,0.0021838889320000003,-0.0020042449,-0.014324,-0.01532
