TICKER,date,PRC,VOL,RET,vwretd,ewretd
VMC,20101029,36.51,293976.0,-0.011105,0.038606,0.040681
VMC,20101130,40.12,319713.0,0.105724,0.005121,0.010736
VMC,20101231,44.36,295945.0,0.105683,0.067213,0.068851
VMC,20110131,42.56,289286.0,-0.040577,0.01919,0.014412
VMC,20110228,45.85,268325.0,0.083177,0.038168,0.037036
VMC,20110331,45.6,217909.0,-0.005453,0.003343,0.008605
VMC,20110429,45.2,184096.0,-0.008772,0.028602,0.019203
VMC,20110531,40.49,265621.0,-0.098673,-0.014958,-0.018549
VMC,20110630,38.53,292488.0,-0.048407,-0.018453,-0.024106
VMC,20110729,34.29,295386.0,-0.110044,-0.02255,-0.021813
VMC,20110831,35.03,802081.0,0.028871,-0.057597,-0.075715
VMC,20110930,27.56,424452.0,-0.213246,-0.08503,-0.10092
VMC,20111031,31.29,338884.0,0.135341,0.114215,0.107697
VMC,20111130,32.44,335367.0,0.037072,-0.006273,-0.020645
VMC,20111230,39.35,450563.0,0.213009,0.003671,-0.003561
VMC,20120131,43.86,181813.0,0.114613,0.05414,0.085342
VMC,20120229,44.56,189400.0,0.016188,0.041253,0.036494
VMC,20120330,42.73,141088.0,-0.041068,0.024039,0.017608
VMC,20120430,42.81,109219.0,0.001872,-0.00684,-0.009106
VMC,20120531,34.65,194740.0,-0.190610,-0.065641,-0.068418
VMC,20120629,39.71,122328.0,0.146320,0.038181,0.034188
VMC,20120731,38.74,148254.0,-0.024427,0.010306,-0.003281
VMC,20120831,38.92,107851.0,0.004904,0.026337,0.02482
VMC,20120928,47.3,183866.0,0.215313,0.026532,0.034925
VMC,20121031,45.97,94583.0,-0.028118,-0.014064,-0.013477
VMC,20121130,52.84,148627.0,0.149663,0.006219,0.00279
VMC,20121231,52.05,175455.0,-0.014951,0.01258,0.021872
VMC,20130131,56.56,147643.0,0.086647,0.054189,0.063509
VMC,20130228,50.93,145956.0,-0.099364,0.008284,0.003491
VMC,20130328,51.7,98822.0,0.015119,0.03532,0.031419
VMC,20130430,49.88,158880.0,-0.035203,0.014942,0.002477
VMC,20130531,53.58,140265.0,0.074379,0.019155,0.023985
VMC,20130628,48.41,121014.0,-0.096491,-0.015071,-0.013012
VMC,20130731,47.18,118832.0,-0.025408,0.05269,0.054898
VMC,20130830,47.8,150352.0,0.013353,-0.025761,-0.017278
VMC,20130930,51.81,124139.0,0.083891,0.037514,0.051828
VMC,20131031,53.55,112646.0,0.033584,0.039908,0.025762
VMC,20131129,56.37,168890.0,0.052848,0.024973,0.023398
VMC,20131231,59.42,128040.0,0.054107,0.02616,0.025242
VMC,20140131,61.73,242018.0,0.038876,-0.030047,-0.001282
VMC,20140228,67.93,224514.0,0.101247,0.046225,0.044257
VMC,20140331,66.45,159822.0,-0.021787,0.004544,0.001028
VMC,20140430,64.53,217619.0,-0.028894,0.001569,-0.022319
VMC,20140530,60.97,218441.0,-0.054393,0.02026,0.006647
VMC,20140630,63.75,148119.0,0.045596,0.027991,0.039501
VMC,20140731,63.13,165849.0,-0.009725,-0.020568,-0.035236
VMC,20140829,63.38,174472.0,0.004911,0.040226,0.033707
VMC,20140930,60.23,178228.0,-0.049700,-0.025208,-0.044988
VMC,20141031,61.71,330290.0,0.024572,0.021172,0.014177
VMC,20141128,66.1,226129.0,0.072111,0.021114,-0.002458
VMC,20141231,65.73,210549.0,-0.005598,-0.003661,-0.000181
VMC,20150130,70.51,213874.0,0.072722,-0.027207,-0.019077
VMC,20150227,83.0,256654.0,0.178556,0.055999,0.054161
VMC,20150331,84.3,237948.0,0.015663,-0.01041,-0.00511
VMC,20150430,85.52,201417.0,0.014472,0.008776,0.015129
VMC,20150529,89.93,213483.0,0.052736,0.010269,0.003983
VMC,20150630,83.93,164932.0,-0.066719,-0.019272,-0.01348
VMC,20150731,91.02,194281.0,0.084475,0.012063,-0.027158
VMC,20150831,93.62,288913.0,0.029664,-0.059979,-0.047287
VMC,20150930,89.2,305385.0,-0.047212,-0.033831,-0.049928
VMC,20151030,96.58,291310.0,0.082735,0.07404,0.05288
VMC,20151130,102.67,244493.0,0.064092,0.002426,0.00734
VMC,20151231,94.97,225501.0,-0.074998,-0.022288,-0.035903
VMC,20160129,88.2,261757.0,-0.071286,-0.05718,-0.074949
VMC,20160229,98.53,288454.0,0.119388,0.000604,0.005587
VMC,20160331,105.57,209484.0,0.071450,0.070581,0.07819
VMC,20160429,107.63,180927.0,0.019513,0.011737,0.039878
VMC,20160531,116.75,219368.0,0.086593,0.014269,-0.000625
VMC,20160630,120.36,196906.0,0.030921,0.002926,0.005826
VMC,20160729,123.98,167318.0,0.030076,0.038846,0.049896
VMC,20160831,113.87,262428.0,-0.079932,0.0028,0.013063
VMC,20160930,113.73,292047.0,-0.001229,0.00302,0.015381
VMC,20161031,113.2,241364.0,-0.004660,-0.021586,-0.039942
VMC,20161130,125.65,407031.0,0.111749,0.040546,0.050511
VMC,20161230,125.15,214200.0,-0.003979,0.018768,0.015881
VMC,20170131,128.33,210097.0,0.025410,0.022177,0.025942
VMC,20170228,120.61,357360.0,-0.058209,0.032632,0.017117
VMC,20170331,120.48,363924.0,-0.001078,0.002095,0.00641
VMC,20170428,120.88,215062.0,0.003320,0.009628,0.003691
VMC,20170531,124.65,277785.0,0.033256,0.009303,-0.011327
VMC,20170630,126.68,213963.0,0.016286,0.009551,0.022945
VMC,20170731,123.12,199786.0,-0.028102,0.020309,0.009089
VMC,20170831,121.26,362362.0,-0.013077,0.001575,-0.00874
VMC,20170929,119.6,236360.0,-0.013690,0.023777,0.046863
VMC,20171031,121.75,219841.0,0.017977,0.019277,0.002217
VMC,20171130,125.65,244811.0,0.034086,0.027252,0.020848
VMC,20171229,128.37,256166.0,0.021647,0.012153,0.014234
VMC,20180131,135.39999,294674.0,0.054764,0.050627,0.02944
VMC,20180228,117.73,334598.0,-0.128434,-0.039511,-0.04004
VMC,20180329,114.17,278178.0,-0.030239,-0.018454,0.001183
VMC,20180430,111.69,284774.0,-0.021722,0.00471,0.008205
VMC,20180531,127.74,308869.0,0.146208,0.026175,0.034612
VMC,20180629,129.06,215182.0,0.010333,0.005363,0.002819
VMC,20180731,112.0,303871.0,-0.132187,0.031603,0.0068
VMC,20180831,110.8,249170.0,-0.008214,0.030204,0.019158
VMC,20180928,111.2,227291.0,0.003610,0.000432,-0.010314
VMC,20181031,101.14,458601.0,-0.090468,-0.074076,-0.082433
VMC,20181130,105.71,305944.0,0.047953,0.018489,0.000576
VMC,20181231,98.8,236373.0,-0.065367,-0.089889,-0.09931
VMC,20190131,101.65,220861.0,0.028846,0.088295,0.120268
VMC,20190228,111.46,296281.0,0.099557,0.032724,0.038566
VMC,20190329,118.4,252647.0,0.062265,0.012964,-0.003896
VMC,20190430,126.11,195448.0,0.065118,0.037889,0.020323
VMC,20190531,124.91,238634.0,-0.007057,-0.061679,-0.064571
VMC,20190628,137.31,186945.0,0.099271,0.067279,0.049002
VMC,20190731,138.35001,231608.0,0.007574,0.011854,-0.005245
VMC,20190830,141.25,173969.0,0.023202,-0.020339,-0.040001
VMC,20190930,151.24001,193909.0,0.070726,0.016033,0.017681
VMC,20191031,142.87,205050.0,-0.055343,0.019256,0.006291
VMC,20191129,141.87,220266.0,-0.004830,0.034997,0.026601
VMC,20191231,143.99001,167426.0,0.014943,0.028491,0.044379
VMC,20200131,141.63,177212.0,-0.016390,-0.001728,-0.013334
VMC,20200228,120.26,232375.0,-0.148486,-0.077918,-0.069814
VMC,20200331,108.07,436985.0,-0.101364,-0.141733,-0.207501
VMC,20200430,112.97,345464.0,0.045341,0.129677,0.153872
VMC,20200529,108.32,278823.0,-0.038152,0.053739,0.06407
VMC,20200630,115.85,328116.0,0.069516,0.025299,0.057391
VMC,20200731,117.42,208813.0,0.013552,0.055529,0.040736
VMC,20200831,120.0,190299.0,0.024868,0.068443,0.038884
VMC,20200930,135.53999,177371.0,0.129500,-0.035057,-0.027356
VMC,20201030,144.84,208248.0,0.068614,-0.020178,0.000584
VMC,20201130,139.64999,215559.0,-0.033485,0.123707,0.174412
VMC,20201231,148.31,174350.0,0.062012,0.045048,0.072853
ETSY,20150430,22.24,368484.0,C,0.008776,0.015129
ETSY,20150529,16.76,348762.0,-0.246403,0.010269,0.003983
ETSY,20150630,14.05,313108.0,-0.161695,-0.019272,-0.01348
ETSY,20150731,20.84,409583.0,0.483274,0.012063,-0.027158
ETSY,20150831,14.33,279276.0,-0.312380,-0.059979,-0.047287
ETSY,20150930,13.69,87442.0,-0.044662,-0.033831,-0.049928
ETSY,20151030,10.9,184550.0,-0.203798,0.07404,0.05288
ETSY,20151130,9.31,234950.0,-0.145871,0.002426,0.00734
ETSY,20151231,8.26,221329.0,-0.112782,-0.022288,-0.035903
ETSY,20160129,7.76,216348.0,-0.060533,-0.05718,-0.074949
ETSY,20160229,7.94,418454.0,0.023196,0.000604,0.005587
ETSY,20160331,8.7,296150.0,0.095718,0.070581,0.07819
ETSY,20160429,8.78,256893.0,0.009195,0.011737,0.039878
ETSY,20160531,9.25,399766.0,0.053531,0.014269,-0.000625
ETSY,20160630,9.59,381846.0,0.036757,0.002926,0.005826
ETSY,20160729,10.06,222493.0,0.049009,0.038846,0.049896
ETSY,20160831,13.46,507337.0,0.337972,0.0028,0.013063
ETSY,20160930,14.28,326745.0,0.060921,0.00302,0.015381
ETSY,20161031,12.98,311813.0,-0.091036,-0.021586,-0.039942
ETSY,20161130,12.4,349182.0,-0.044684,0.040546,0.050511
ETSY,20161230,11.78,323665.0,-0.050000,0.018768,0.015881
ETSY,20170131,12.61,278047.0,0.070458,0.022177,0.025942
ETSY,20170228,12.12,222474.0,-0.038858,0.032632,0.017117
ETSY,20170331,10.63,524486.0,-0.122937,0.002095,0.00641
ETSY,20170428,10.76,369375.0,0.012230,0.009628,0.003691
ETSY,20170531,13.41,909537.0,0.246282,0.009303,-0.011327
ETSY,20170630,15.0,442916.0,0.118568,0.009551,0.022945
ETSY,20170731,14.37,197982.0,-0.042000,0.020309,0.009089
ETSY,20170831,16.37,474061.0,0.139179,0.001575,-0.00874
ETSY,20170929,16.88,328188.0,0.031154,0.023777,0.046863
ETSY,20171031,16.7,266744.0,-0.010663,0.019277,0.002217
ETSY,20171130,16.46,463476.0,-0.014371,0.027252,0.020848
ETSY,20171229,20.45,516279.0,0.242406,0.012153,0.014234
ETSY,20180131,18.76,357667.0,-0.082641,0.050627,0.02944
ETSY,20180228,25.31,580484.0,0.349147,-0.039511,-0.04004
ETSY,20180329,28.06,692393.0,0.108653,-0.018454,0.001183
ETSY,20180430,29.94,502221.0,0.066999,0.00471,0.008205
ETSY,20180531,32.34,471497.0,0.080160,0.026175,0.034612
ETSY,20180629,42.19,862001.0,0.304576,0.005363,0.002819
ETSY,20180731,40.86,356921.0,-0.031524,0.031603,0.0068
ETSY,20180831,48.69,708406.0,0.191630,0.030204,0.019158
ETSY,20180928,51.38,524811.0,0.055248,0.000432,-0.010314
ETSY,20181031,42.52,547515.0,-0.172441,-0.074076,-0.082433
ETSY,20181130,54.04,751293.0,0.270931,0.018489,0.000576
ETSY,20181231,47.57,490069.0,-0.119726,-0.089889,-0.09931
ETSY,20190131,54.65,415113.0,0.148833,0.088295,0.120268
ETSY,20190228,71.27,927648.0,0.304117,0.032724,0.038566
ETSY,20190329,67.22,539404.0,-0.056826,0.012964,-0.003896
ETSY,20190430,67.54,344579.0,0.004760,0.037889,0.020323
ETSY,20190531,62.31,537573.0,-0.077436,-0.061679,-0.064571
ETSY,20190628,61.37,579303.0,-0.015086,0.067279,0.049002
ETSY,20190731,67.02,437632.0,0.092064,0.011854,-0.005245
ETSY,20190830,52.79,608198.0,-0.212325,-0.020339,-0.040001
ETSY,20190930,56.5,1014933.0,0.070278,0.016033,0.017681
ETSY,20191031,44.49,792798.0,-0.212566,0.019256,0.006291
ETSY,20191129,43.39,745340.0,-0.024725,0.034997,0.026601
ETSY,20191231,44.3,506633.0,0.020973,0.028491,0.044379
ETSY,20200131,48.81,530956.0,0.101806,-0.001728,-0.013334
ETSY,20200228,57.81,596465.0,0.184388,-0.077918,-0.069814
ETSY,20200331,38.44,1007398.0,-0.335063,-0.141733,-0.207501
ETSY,20200430,64.87,912924.0,0.687565,0.129677,0.153872
ETSY,20200529,80.98,877289.0,0.248343,0.053739,0.06407
ETSY,20200630,106.23,775702.0,0.311805,0.025299,0.057391
ETSY,20200731,118.38,529913.0,0.114374,0.055529,0.040736
ETSY,20200831,119.7,914372.0,0.011151,0.068443,0.038884
ETSY,20200930,121.63,1118146.0,0.016124,-0.035057,-0.027356
ETSY,20201030,121.59,811162.0,-0.000329,-0.020178,0.000584
ETSY,20201130,160.7,867899.0,0.321655,0.123707,0.174412
ETSY,20201231,177.91,648141.0,0.107094,0.045048,0.072853
KHC,20150731,79.47,1126573.0,C,0.012063,-0.027158
KHC,20150831,72.66,782924.0,-0.085693,-0.059979,-0.047287
KHC,20150930,70.58,749866.0,-0.028627,-0.033831,-0.049928
KHC,20151030,77.97,581153.0,0.104704,0.07404,0.05288
KHC,20151130,73.69,692521.0,-0.047518,0.002426,0.00734
KHC,20151231,72.76,814177.0,-0.004817,-0.022288,-0.035903
KHC,20160129,78.06,807769.0,0.072842,-0.05718,-0.074949
KHC,20160229,77.02,937203.0,-0.013323,0.000604,0.005587
KHC,20160331,78.56,777827.0,0.027460,0.070581,0.07819
KHC,20160429,78.07,553008.0,-0.006237,0.011737,0.039878
KHC,20160531,83.19,780245.0,0.072947,0.014269,-0.000625
KHC,20160630,88.48,717809.0,0.063589,0.002926,0.005826
KHC,20160729,86.39,519315.0,-0.023621,0.038846,0.049896
KHC,20160831,89.49,525635.0,0.042829,0.0028,0.013063
KHC,20160930,89.51,505731.0,0.000224,0.00302,0.015381
KHC,20161031,88.95,478230.0,-0.006256,-0.021586,-0.039942
KHC,20161130,81.65,802036.0,-0.075323,0.040546,0.050511
KHC,20161230,87.32,644868.0,0.069443,0.018768,0.015881
KHC,20170131,89.29,495164.0,0.022561,0.022177,0.025942
KHC,20170228,91.51,1009466.0,0.024863,0.032632,0.017117
KHC,20170331,90.81,514194.0,-0.001093,0.002095,0.00641
KHC,20170428,90.39,427830.0,-0.004625,0.009628,0.003691
KHC,20170531,92.2,533635.0,0.026662,0.009303,-0.011327
KHC,20170630,85.64,632045.0,-0.071150,0.009551,0.022945
KHC,20170731,87.46,584696.0,0.021252,0.020309,0.009089
KHC,20170831,80.75,726386.0,-0.069575,0.001575,-0.00874
KHC,20170929,77.55,710199.0,-0.039628,0.023777,0.046863
KHC,20171031,77.33,767996.0,-0.002837,0.019277,0.002217
KHC,20171130,81.37,768535.0,0.060326,0.027252,0.020848
KHC,20171229,77.76,658118.0,-0.044365,0.012153,0.014234
KHC,20180131,78.39,814412.0,0.008102,0.050627,0.02944
KHC,20180228,67.05,1256634.0,-0.144661,-0.039511,-0.04004
KHC,20180329,62.29,1074621.0,-0.061670,-0.018454,0.001183
KHC,20180430,56.38,1180807.0,-0.094879,0.00471,0.008205
KHC,20180531,57.48,1252109.0,0.030596,0.026175,0.034612
KHC,20180629,62.82,965311.0,0.092902,0.005363,0.002819
KHC,20180731,60.25,861072.0,-0.040911,0.031603,0.0068
KHC,20180831,58.27,1374560.0,-0.022490,0.030204,0.019158
KHC,20180928,55.11,1271426.0,-0.054230,0.000432,-0.010314
KHC,20181031,54.97,1501696.0,-0.002540,-0.074076,-0.082433
KHC,20181130,51.12,1433478.0,-0.058668,0.018489,0.000576
KHC,20181231,43.04,1510590.0,-0.158059,-0.089889,-0.09931
KHC,20190131,48.06,1374977.0,0.116636,0.088295,0.120268
KHC,20190228,33.19,3751156.0,-0.309405,0.032724,0.038566
KHC,20190329,32.65,2418803.0,-0.004218,0.012964,-0.003896
KHC,20190430,33.24,1530943.0,0.018070,0.037889,0.020323
KHC,20190531,27.65,2004194.0,-0.156137,-0.061679,-0.064571
KHC,20190628,31.04,2224302.0,0.122604,0.067279,0.049002
KHC,20190731,32.01,1341460.0,0.031250,0.011854,-0.005245
KHC,20190830,25.52,2405876.0,-0.190253,-0.020339,-0.040001
KHC,20190930,27.935,1692436.0,0.094632,0.016033,0.017681
KHC,20191031,32.33,1575826.0,0.157330,0.019256,0.006291
KHC,20191129,30.5,1414277.0,-0.044231,0.034997,0.026601
KHC,20191231,32.13,1223225.0,0.053443,0.028491,0.044379
KHC,20200131,29.2,1245392.0,-0.091192,-0.001728,-0.013334
KHC,20200228,24.77,2296654.0,-0.151712,-0.077918,-0.069814
KHC,20200331,24.74,2691177.0,0.014937,-0.141733,-0.207501
KHC,20200430,30.33,1583254.0,0.225950,0.129677,0.153872
KHC,20200529,30.47,1151070.0,0.017804,0.053739,0.06407
KHC,20200630,31.89,1510823.0,0.046603,0.025299,0.057391
KHC,20200731,34.38,1348021.0,0.078081,0.055529,0.040736
KHC,20200831,35.04,1013360.0,0.030832,0.068443,0.038884
KHC,20200930,29.95,1574178.0,-0.145263,-0.035057,-0.027356
KHC,20201030,30.59,1252589.0,0.021369,-0.020178,0.000584
KHC,20201130,32.94,1373505.0,0.089899,0.123707,0.174412
KHC,20201231,34.66,1040574.0,0.052216,0.045048,0.072853
PYPL,20150731,38.7,2174757.0,C,0.012063,-0.027158
PYPL,20150831,35.0,2468911.0,-0.095607,-0.059979,-0.047287
PYPL,20150930,31.04,1992334.0,-0.113143,-0.033831,-0.049928
PYPL,20151030,36.01,1973418.0,0.160116,0.07404,0.05288
PYPL,20151130,35.26,1978848.0,-0.020828,0.002426,0.00734
PYPL,20151231,36.2,1570793.0,0.026659,-0.022288,-0.035903
PYPL,20160129,36.14,2054126.0,-0.001657,-0.05718,-0.074949
PYPL,20160229,38.14,2486299.0,0.055340,0.000604,0.005587
PYPL,20160331,38.6,1894220.0,0.012061,0.070581,0.07819
PYPL,20160429,39.18,1541699.0,0.015026,0.011737,0.039878
PYPL,20160531,37.79,1765795.0,-0.035477,0.014269,-0.000625
PYPL,20160630,36.51,1875127.0,-0.033871,0.002926,0.005826
PYPL,20160729,37.24,2099298.0,0.019995,0.038846,0.049896
PYPL,20160831,37.15,1393257.0,-0.002417,0.0028,0.013063
PYPL,20160930,40.97,1929721.0,0.102826,0.00302,0.015381
PYPL,20161031,41.66,2050798.0,0.016842,-0.021586,-0.039942
PYPL,20161130,39.28,1837224.0,-0.057129,0.040546,0.050511
PYPL,20161230,39.47,1151629.0,0.004837,0.018768,0.015881
PYPL,20170131,39.78,1486417.0,0.007854,0.022177,0.025942
PYPL,20170228,42.0,1261698.0,0.055807,0.032632,0.017117
PYPL,20170331,43.02,1269644.0,0.024286,0.002095,0.00641
PYPL,20170428,47.72,1398769.0,0.109252,0.009628,0.003691
PYPL,20170531,52.21,1711357.0,0.094090,0.009303,-0.011327
PYPL,20170630,53.67,1942170.0,0.027964,0.009551,0.022945
PYPL,20170731,58.55,2006686.0,0.090926,0.020309,0.009089
PYPL,20170831,61.68,1373578.0,0.053459,0.001575,-0.00874
PYPL,20170929,64.03,1420038.0,0.038100,0.023777,0.046863
PYPL,20171031,72.56,2164032.0,0.133219,0.019277,0.002217
PYPL,20171130,75.73,1872489.0,0.043688,0.027252,0.020848
PYPL,20171229,73.62,1707810.0,-0.027862,0.012153,0.014234
PYPL,20180131,85.32,1801075.0,0.158924,0.050627,0.02944
PYPL,20180228,79.41,2470639.0,-0.069269,-0.039511,-0.04004
PYPL,20180329,75.87,1820413.0,-0.044579,-0.018454,0.001183
PYPL,20180430,74.61,1652807.0,-0.016607,0.00471,0.008205
PYPL,20180531,82.07,1900367.0,0.099987,0.026175,0.034612
PYPL,20180629,83.27,1607334.0,0.014622,0.005363,0.002819
PYPL,20180731,82.14,1659450.0,-0.013570,0.031603,0.0068
PYPL,20180831,92.33,1401007.0,0.124057,0.030204,0.019158
PYPL,20180928,87.84,1543835.0,-0.048630,0.000432,-0.010314
PYPL,20181031,84.19,2997143.0,-0.041553,-0.074076,-0.082433
PYPL,20181130,85.81,1618029.0,0.019242,0.018489,0.000576
PYPL,20181231,84.09,1804062.0,-0.020044,-0.089889,-0.09931
PYPL,20190131,88.76,2039790.0,0.055536,0.088295,0.120268
